index,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Year_range
12126,India,Maize,1999,17922,1083,46195,24.93,old
12127,India,Maize,1999,17922,1083,46195,26.96,old
12129,India,Maize,1999,17922,1083,46195,26.21,old
12130,India,Potatoes,1999,175712,1083,46195,26.12,old
12131,India,Potatoes,1999,175712,1083,46195,27.21,old
12132,India,Potatoes,1999,175712,1083,46195,26.4,old
12133,India,Potatoes,1999,175712,1083,46195,24.9,old
12134,India,Potatoes,1999,175712,1083,46195,25.29,old
12135,India,Potatoes,1999,175712,1083,46195,25.74,old
12136,India,Potatoes,1999,175712,1083,46195,26.36,old
12137,India,Potatoes,1999,175712,1083,46195,26.86,old
12138,India,Potatoes,1999,175712,1083,46195,27.24,old
12139,India,Potatoes,1999,175712,1083,46195,25.5,old
12140,India,Potatoes,1999,175712,1083,46195,26.42,old
12141,India,Potatoes,1999,175712,1083,46195,25.78,old
12143,India,Potatoes,1999,175712,1083,46195,26.06,old
12145,India,Potatoes,1999,175712,1083,46195,25.97,old
12146,India,Potatoes,1999,175712,1083,46195,25.1,old
12147,India,Potatoes,1999,175712,1083,46195,26.85,old
12148,India,Potatoes,1999,175712,1083,46195,24.93,old
12149,India,Potatoes,1999,175712,1083,46195,26.96,old
12151,India,Potatoes,1999,175712,1083,46195,26.21,old
12152,India,"Rice, paddy",1999,29782,1083,46195,26.12,old
12153,India,"Rice, paddy",1999,29782,1083,46195,27.21,old
12154,India,"Rice, paddy",1999,29782,1083,46195,26.4,old
12155,India,"Rice, paddy",1999,29782,1083,46195,24.9,old
12156,India,"Rice, paddy",1999,29782,1083,46195,25.29,old
12157,India,"Rice, paddy",1999,29782,1083,46195,25.74,old
12158,India,"Rice, paddy",1999,29782,1083,46195,26.36,old
12159,India,"Rice, paddy",1999,29782,1083,46195,26.86,old
12160,India,"Rice, paddy",1999,29782,1083,46195,27.24,old
12161,India,"Rice, paddy",1999,29782,1083,46195,25.5,old
12162,India,"Rice, paddy",1999,29782,1083,46195,26.42,old
12163,India,"Rice, paddy",1999,29782,1083,46195,25.78,old
12165,India,"Rice, paddy",1999,29782,1083,46195,26.06,old
12167,India,"Rice, paddy",1999,29782,1083,46195,25.97,old
12168,India,"Rice, paddy",1999,29782,1083,46195,25.1,old
12169,India,"Rice, paddy",1999,29782,1083,46195,26.85,old
12170,India,"Rice, paddy",1999,29782,1083,46195,24.93,old
12171,India,"Rice, paddy",1999,29782,1083,46195,26.96,old
12173,India,"Rice, paddy",1999,29782,1083,46195,26.21,old
12174,India,Sorghum,1999,8472,1083,46195,26.12,old
12175,India,Sorghum,1999,8472,1083,46195,27.21,old
12176,India,Sorghum,1999,8472,1083,46195,26.4,old
12177,India,Sorghum,1999,8472,1083,46195,24.9,old
12178,India,Sorghum,1999,8472,1083,46195,25.29,old
12179,India,Sorghum,1999,8472,1083,46195,25.74,old
12180,India,Sorghum,1999,8472,1083,46195,26.36,old
12181,India,Sorghum,1999,8472,1083,46195,26.86,old
12182,India,Sorghum,1999,8472,1083,46195,27.24,old
12183,India,Sorghum,1999,8472,1083,46195,25.5,old
12184,India,Sorghum,1999,8472,1083,46195,26.42,old
12185,India,Sorghum,1999,8472,1083,46195,25.78,old
12187,India,Sorghum,1999,8472,1083,46195,26.06,old
12189,India,Sorghum,1999,8472,1083,46195,25.97,old
12190,India,Sorghum,1999,8472,1083,46195,25.1,old
12191,India,Sorghum,1999,8472,1083,46195,26.85,old
12192,India,Sorghum,1999,8472,1083,46195,24.93,old
12193,India,Sorghum,1999,8472,1083,46195,26.96,old
12195,India,Sorghum,1999,8472,1083,46195,26.21,old
12196,India,Soybeans,1999,11380,1083,46195,26.12,old
12197,India,Soybeans,1999,11380,1083,46195,27.21,old
12198,India,Soybeans,1999,11380,1083,46195,26.4,old
12199,India,Soybeans,1999,11380,1083,46195,24.9,old
12200,India,Soybeans,1999,11380,1083,46195,25.29,old
12201,India,Soybeans,1999,11380,1083,46195,25.74,old
12202,India,Soybeans,1999,11380,1083,46195,26.36,old
12203,India,Soybeans,1999,11380,1083,46195,26.86,old
12204,India,Soybeans,1999,11380,1083,46195,27.24,old
12205,India,Soybeans,1999,11380,1083,46195,25.5,old
12206,India,Soybeans,1999,11380,1083,46195,26.42,old
12207,India,Soybeans,1999,11380,1083,46195,25.78,old
12209,India,Soybeans,1999,11380,1083,46195,26.06,old
12211,India,Soybeans,1999,11380,1083,46195,25.97,old
12212,India,Soybeans,1999,11380,1083,46195,25.1,old
12213,India,Soybeans,1999,11380,1083,46195,26.85,old
12214,India,Soybeans,1999,11380,1083,46195,24.93,old
12215,India,Soybeans,1999,11380,1083,46195,26.96,old
12217,India,Soybeans,1999,11380,1083,46195,26.21,old
12218,India,Sweet potatoes,1999,85744,1083,46195,26.12,old
12219,India,Sweet potatoes,1999,85744,1083,46195,27.21,old
12220,India,Sweet potatoes,1999,85744,1083,46195,26.4,old
12221,India,Sweet potatoes,1999,85744,1083,46195,24.9,old
12222,India,Sweet potatoes,1999,85744,1083,46195,25.29,old
12223,India,Sweet potatoes,1999,85744,1083,46195,25.74,old
12224,India,Sweet potatoes,1999,85744,1083,46195,26.36,old
12225,India,Sweet potatoes,1999,85744,1083,46195,26.86,old
12226,India,Sweet potatoes,1999,85744,1083,46195,27.24,old
12227,India,Sweet potatoes,1999,85744,1083,46195,25.5,old
12228,India,Sweet potatoes,1999,85744,1083,46195,26.42,old
12229,India,Sweet potatoes,1999,85744,1083,46195,25.78,old
12231,India,Sweet potatoes,1999,85744,1083,46195,26.06,old
12233,India,Sweet potatoes,1999,85744,1083,46195,25.97,old
12234,India,Sweet potatoes,1999,85744,1083,46195,25.1,old
12235,India,Sweet potatoes,1999,85744,1083,46195,26.85,old
12236,India,Sweet potatoes,1999,85744,1083,46195,24.93,old
12237,India,Sweet potatoes,1999,85744,1083,46195,26.96,old
12239,India,Sweet potatoes,1999,85744,1083,46195,26.21,old
12240,India,Wheat,1999,25901,1083,46195,26.12,old
12241,India,Wheat,1999,25901,1083,46195,27.21,old
12242,India,Wheat,1999,25901,1083,46195,26.4,old
12243,India,Wheat,1999,25901,1083,46195,24.9,old
12244,India,Wheat,1999,25901,1083,46195,25.29,old
12245,India,Wheat,1999,25901,1083,46195,25.74,old
12246,India,Wheat,1999,25901,1083,46195,26.36,old
12247,India,Wheat,1999,25901,1083,46195,26.86,old
12248,India,Wheat,1999,25901,1083,46195,27.24,old
12249,India,Wheat,1999,25901,1083,46195,25.5,old
12250,India,Wheat,1999,25901,1083,46195,26.42,old
12251,India,Wheat,1999,25901,1083,46195,25.78,old
12253,India,Wheat,1999,25901,1083,46195,26.06,old
12255,India,Wheat,1999,25901,1083,46195,25.97,old
12256,India,Wheat,1999,25901,1083,46195,25.1,old
12257,India,Wheat,1999,25901,1083,46195,26.85,old
12258,India,Wheat,1999,25901,1083,46195,24.93,old
12259,India,Wheat,1999,25901,1083,46195,26.96,old
12261,India,Wheat,1999,25901,1083,46195,26.21,old
12262,India,Cassava,2000,39530,1083,44957.52,25.98,old
12263,India,Cassava,2000,39530,1083,44957.52,27.44,old
12264,India,Cassava,2000,39530,1083,44957.52,26.13,old
12265,India,Cassava,2000,39530,1083,44957.52,24.57,old
12266,India,Cassava,2000,39530,1083,44957.52,25.34,old
12267,India,Cassava,2000,39530,1083,44957.52,25.93,old
12268,India,Cassava,2000,39530,1083,44957.52,26.05,old
12269,India,Cassava,2000,39530,1083,44957.52,26.49,old
12270,India,Cassava,2000,39530,1083,44957.52,27.23,old
12271,India,Cassava,2000,39530,1083,44957.52,25.62,old
12272,India,Cassava,2000,39530,1083,44957.52,26.43,old
12273,India,Cassava,2000,39530,1083,44957.52,25.35,old
12275,India,Cassava,2000,39530,1083,44957.52,26.18,old
12277,India,Cassava,2000,39530,1083,44957.52,25.58,old
12278,India,Cassava,2000,39530,1083,44957.52,25.11,old
12279,India,Cassava,2000,39530,1083,44957.52,27.08,old
12280,India,Cassava,2000,39530,1083,44957.52,24.69,old
12281,India,Cassava,2000,39530,1083,44957.52,27.03,old
12284,India,Maize,2000,18216,1083,44957.52,25.98,old
12285,India,Maize,2000,18216,1083,44957.52,27.44,old
12286,India,Maize,2000,18216,1083,44957.52,26.13,old
12287,India,Maize,2000,18216,1083,44957.52,24.57,old
12288,India,Maize,2000,18216,1083,44957.52,25.34,old
12289,India,Maize,2000,18216,1083,44957.52,25.93,old
12290,India,Maize,2000,18216,1083,44957.52,26.05,old
12291,India,Maize,2000,18216,1083,44957.52,26.49,old
12292,India,Maize,2000,18216,1083,44957.52,27.23,old
12293,India,Maize,2000,18216,1083,44957.52,25.62,old
12294,India,Maize,2000,18216,1083,44957.52,26.43,old
12295,India,Maize,2000,18216,1083,44957.52,25.35,old
12297,India,Maize,2000,18216,1083,44957.52,26.18,old
12299,India,Maize,2000,18216,1083,44957.52,25.58,old
12300,India,Maize,2000,18216,1083,44957.52,25.11,old
12301,India,Maize,2000,18216,1083,44957.52,27.08,old
12302,India,Maize,2000,18216,1083,44957.52,24.69,old
12303,India,Maize,2000,18216,1083,44957.52,27.03,old
12306,India,Potatoes,2000,186443,1083,44957.52,25.98,old
12307,India,Potatoes,2000,186443,1083,44957.52,27.44,old
12308,India,Potatoes,2000,186443,1083,44957.52,26.13,old
12309,India,Potatoes,2000,186443,1083,44957.52,24.57,old
12310,India,Potatoes,2000,186443,1083,44957.52,25.34,old
12311,India,Potatoes,2000,186443,1083,44957.52,25.93,old
12312,India,Potatoes,2000,186443,1083,44957.52,26.05,old
12313,India,Potatoes,2000,186443,1083,44957.52,26.49,old
12314,India,Potatoes,2000,186443,1083,44957.52,27.23,old
12315,India,Potatoes,2000,186443,1083,44957.52,25.62,old
12316,India,Potatoes,2000,186443,1083,44957.52,26.43,old
12317,India,Potatoes,2000,186443,1083,44957.52,25.35,old
12319,India,Potatoes,2000,186443,1083,44957.52,26.18,old
12321,India,Potatoes,2000,186443,1083,44957.52,25.58,old
12322,India,Potatoes,2000,186443,1083,44957.52,25.11,old
12323,India,Potatoes,2000,186443,1083,44957.52,27.08,old
12324,India,Potatoes,2000,186443,1083,44957.52,24.69,old
12325,India,Potatoes,2000,186443,1083,44957.52,27.03,old
12328,India,"Rice, paddy",2000,28508,1083,44957.52,25.98,old
12329,India,"Rice, paddy",2000,28508,1083,44957.52,27.44,old
12330,India,"Rice, paddy",2000,28508,1083,44957.52,26.13,old
12331,India,"Rice, paddy",2000,28508,1083,44957.52,24.57,old
12332,India,"Rice, paddy",2000,28508,1083,44957.52,25.34,old
12333,India,"Rice, paddy",2000,28508,1083,44957.52,25.93,old
12334,India,"Rice, paddy",2000,28508,1083,44957.52,26.05,old
12335,India,"Rice, paddy",2000,28508,1083,44957.52,26.49,old
12336,India,"Rice, paddy",2000,28508,1083,44957.52,27.23,old
12337,India,"Rice, paddy",2000,28508,1083,44957.52,25.62,old
12338,India,"Rice, paddy",2000,28508,1083,44957.52,26.43,old
12339,India,"Rice, paddy",2000,28508,1083,44957.52,25.35,old
12341,India,"Rice, paddy",2000,28508,1083,44957.52,26.18,old
12343,India,"Rice, paddy",2000,28508,1083,44957.52,25.58,old
12344,India,"Rice, paddy",2000,28508,1083,44957.52,25.11,old
12345,India,"Rice, paddy",2000,28508,1083,44957.52,27.08,old
12346,India,"Rice, paddy",2000,28508,1083,44957.52,24.69,old
12347,India,"Rice, paddy",2000,28508,1083,44957.52,27.03,old
12350,India,Sorghum,2000,7639,1083,44957.52,25.98,old
12351,India,Sorghum,2000,7639,1083,44957.52,27.44,old
12352,India,Sorghum,2000,7639,1083,44957.52,26.13,old
12353,India,Sorghum,2000,7639,1083,44957.52,24.57,old
12354,India,Sorghum,2000,7639,1083,44957.52,25.34,old
12355,India,Sorghum,2000,7639,1083,44957.52,25.93,old
12356,India,Sorghum,2000,7639,1083,44957.52,26.05,old
12357,India,Sorghum,2000,7639,1083,44957.52,26.49,old
12358,India,Sorghum,2000,7639,1083,44957.52,27.23,old
12359,India,Sorghum,2000,7639,1083,44957.52,25.62,old
12360,India,Sorghum,2000,7639,1083,44957.52,26.43,old
12361,India,Sorghum,2000,7639,1083,44957.52,25.35,old
12363,India,Sorghum,2000,7639,1083,44957.52,26.18,old
12365,India,Sorghum,2000,7639,1083,44957.52,25.58,old
12366,India,Sorghum,2000,7639,1083,44957.52,25.11,old
12367,India,Sorghum,2000,7639,1083,44957.52,27.08,old
12368,India,Sorghum,2000,7639,1083,44957.52,24.69,old
12369,India,Sorghum,2000,7639,1083,44957.52,27.03,old
12372,India,Soybeans,2000,8222,1083,44957.52,25.98,old
12373,India,Soybeans,2000,8222,1083,44957.52,27.44,old
12374,India,Soybeans,2000,8222,1083,44957.52,26.13,old
12375,India,Soybeans,2000,8222,1083,44957.52,24.57,old
12376,India,Soybeans,2000,8222,1083,44957.52,25.34,old
12377,India,Soybeans,2000,8222,1083,44957.52,25.93,old
12378,India,Soybeans,2000,8222,1083,44957.52,26.05,old
12379,India,Soybeans,2000,8222,1083,44957.52,26.49,old
12380,India,Soybeans,2000,8222,1083,44957.52,27.23,old
12381,India,Soybeans,2000,8222,1083,44957.52,25.62,old
12382,India,Soybeans,2000,8222,1083,44957.52,26.43,old
12383,India,Soybeans,2000,8222,1083,44957.52,25.35,old
12385,India,Soybeans,2000,8222,1083,44957.52,26.18,old
12387,India,Soybeans,2000,8222,1083,44957.52,25.58,old
12388,India,Soybeans,2000,8222,1083,44957.52,25.11,old
12389,India,Soybeans,2000,8222,1083,44957.52,27.08,old
12390,India,Soybeans,2000,8222,1083,44957.52,24.69,old
12391,India,Soybeans,2000,8222,1083,44957.52,27.03,old
12394,India,Sweet potatoes,2000,97421,1083,44957.52,25.98,old
12395,India,Sweet potatoes,2000,97421,1083,44957.52,27.44,old
12396,India,Sweet potatoes,2000,97421,1083,44957.52,26.13,old
12397,India,Sweet potatoes,2000,97421,1083,44957.52,24.57,old
12398,India,Sweet potatoes,2000,97421,1083,44957.52,25.34,old
12399,India,Sweet potatoes,2000,97421,1083,44957.52,25.93,old
12400,India,Sweet potatoes,2000,97421,1083,44957.52,26.05,old
12401,India,Sweet potatoes,2000,97421,1083,44957.52,26.49,old
12402,India,Sweet potatoes,2000,97421,1083,44957.52,27.23,old
12403,India,Sweet potatoes,2000,97421,1083,44957.52,25.62,old
12404,India,Sweet potatoes,2000,97421,1083,44957.52,26.43,old
12405,India,Sweet potatoes,2000,97421,1083,44957.52,25.35,old
12407,India,Sweet potatoes,2000,97421,1083,44957.52,26.18,old
12409,India,Sweet potatoes,2000,97421,1083,44957.52,25.58,old
12410,India,Sweet potatoes,2000,97421,1083,44957.52,25.11,old
12411,India,Sweet potatoes,2000,97421,1083,44957.52,27.08,old
12412,India,Sweet potatoes,2000,97421,1083,44957.52,24.69,old
12413,India,Sweet potatoes,2000,97421,1083,44957.52,27.03,old
12416,India,Wheat,2000,27785,1083,44957.52,25.98,old
12417,India,Wheat,2000,27785,1083,44957.52,27.44,old
12418,India,Wheat,2000,27785,1083,44957.52,26.13,old
12419,India,Wheat,2000,27785,1083,44957.52,24.57,old
12420,India,Wheat,2000,27785,1083,44957.52,25.34,old
12421,India,Wheat,2000,27785,1083,44957.52,25.93,old
12422,India,Wheat,2000,27785,1083,44957.52,26.05,old
12423,India,Wheat,2000,27785,1083,44957.52,26.49,old
12424,India,Wheat,2000,27785,1083,44957.52,27.23,old
12425,India,Wheat,2000,27785,1083,44957.52,25.62,old
12426,India,Wheat,2000,27785,1083,44957.52,26.43,old
12427,India,Wheat,2000,27785,1083,44957.52,25.35,old
12429,India,Wheat,2000,27785,1083,44957.52,26.18,old
12431,India,Wheat,2000,27785,1083,44957.52,25.58,old
12432,India,Wheat,2000,27785,1083,44957.52,25.11,old
12433,India,Wheat,2000,27785,1083,44957.52,27.08,old
12434,India,Wheat,2000,27785,1083,44957.52,24.69,old
12435,India,Wheat,2000,27785,1083,44957.52,27.03,old
12438,India,Cassava,2001,39530,1083,43720.04,25.76,medium
12439,India,Cassava,2001,39530,1083,43720.04,27.2,medium
12440,India,Cassava,2001,39530,1083,43720.04,26.02,medium
12441,India,Cassava,2001,39530,1083,43720.04,24.5,medium
12442,India,Cassava,2001,39530,1083,43720.04,25.53,medium
12443,India,Cassava,2001,39530,1083,43720.04,25.95,medium
12444,India,Cassava,2001,39530,1083,43720.04,25.86,medium
12445,India,Cassava,2001,39530,1083,43720.04,26.52,medium
12446,India,Cassava,2001,39530,1083,43720.04,27.56,medium
12447,India,Cassava,2001,39530,1083,43720.04,25.59,medium
12449,India,Cassava,2001,39530,1083,43720.04,25.33,medium
12451,India,Cassava,2001,39530,1083,43720.04,26.32,medium
12453,India,Cassava,2001,39530,1083,43720.04,25.82,medium
12454,India,Cassava,2001,39530,1083,43720.04,25.34,medium
12455,India,Cassava,2001,39530,1083,43720.04,26.91,medium
12456,India,Cassava,2001,39530,1083,43720.04,24.76,medium
12457,India,Cassava,2001,39530,1083,43720.04,26.9,medium
12459,India,Cassava,2001,39530,1083,43720.04,25.92,medium
12460,India,Maize,2001,19996,1083,43720.04,25.76,medium
12461,India,Maize,2001,19996,1083,43720.04,27.2,medium
12462,India,Maize,2001,19996,1083,43720.04,26.02,medium
12463,India,Maize,2001,19996,1083,43720.04,24.5,medium
12464,India,Maize,2001,19996,1083,43720.04,25.53,medium
12465,India,Maize,2001,19996,1083,43720.04,25.95,medium
12466,India,Maize,2001,19996,1083,43720.04,25.86,medium
12467,India,Maize,2001,19996,1083,43720.04,26.52,medium
12468,India,Maize,2001,19996,1083,43720.04,27.56,medium
12469,India,Maize,2001,19996,1083,43720.04,25.59,medium
12471,India,Maize,2001,19996,1083,43720.04,25.33,medium
12473,India,Maize,2001,19996,1083,43720.04,26.32,medium
12475,India,Maize,2001,19996,1083,43720.04,25.82,medium
12476,India,Maize,2001,19996,1083,43720.04,25.34,medium
12477,India,Maize,2001,19996,1083,43720.04,26.91,medium
12478,India,Maize,2001,19996,1083,43720.04,24.76,medium
12479,India,Maize,2001,19996,1083,43720.04,26.9,medium
12481,India,Maize,2001,19996,1083,43720.04,25.92,medium
12482,India,Potatoes,2001,183627,1083,43720.04,25.76,medium
12483,India,Potatoes,2001,183627,1083,43720.04,27.2,medium
12484,India,Potatoes,2001,183627,1083,43720.04,26.02,medium
12485,India,Potatoes,2001,183627,1083,43720.04,24.5,medium
12486,India,Potatoes,2001,183627,1083,43720.04,25.53,medium
12487,India,Potatoes,2001,183627,1083,43720.04,25.95,medium
12488,India,Potatoes,2001,183627,1083,43720.04,25.86,medium
12489,India,Potatoes,2001,183627,1083,43720.04,26.52,medium
12490,India,Potatoes,2001,183627,1083,43720.04,27.56,medium
12491,India,Potatoes,2001,183627,1083,43720.04,25.59,medium
12493,India,Potatoes,2001,183627,1083,43720.04,25.33,medium
12495,India,Potatoes,2001,183627,1083,43720.04,26.32,medium
12497,India,Potatoes,2001,183627,1083,43720.04,25.82,medium
12498,India,Potatoes,2001,183627,1083,43720.04,25.34,medium
12499,India,Potatoes,2001,183627,1083,43720.04,26.91,medium
12500,India,Potatoes,2001,183627,1083,43720.04,24.76,medium
12501,India,Potatoes,2001,183627,1083,43720.04,26.9,medium
12503,India,Potatoes,2001,183627,1083,43720.04,25.92,medium
12504,India,"Rice, paddy",2001,31158,1083,43720.04,25.76,medium
12505,India,"Rice, paddy",2001,31158,1083,43720.04,27.2,medium
12506,India,"Rice, paddy",2001,31158,1083,43720.04,26.02,medium
12507,India,"Rice, paddy",2001,31158,1083,43720.04,24.5,medium
12508,India,"Rice, paddy",2001,31158,1083,43720.04,25.53,medium
12509,India,"Rice, paddy",2001,31158,1083,43720.04,25.95,medium
12510,India,"Rice, paddy",2001,31158,1083,43720.04,25.86,medium
12511,India,"Rice, paddy",2001,31158,1083,43720.04,26.52,medium
12512,India,"Rice, paddy",2001,31158,1083,43720.04,27.56,medium
12513,India,"Rice, paddy",2001,31158,1083,43720.04,25.59,medium
12515,India,"Rice, paddy",2001,31158,1083,43720.04,25.33,medium
12517,India,"Rice, paddy",2001,31158,1083,43720.04,26.32,medium
12519,India,"Rice, paddy",2001,31158,1083,43720.04,25.82,medium
12520,India,"Rice, paddy",2001,31158,1083,43720.04,25.34,medium
12521,India,"Rice, paddy",2001,31158,1083,43720.04,26.91,medium
12522,India,"Rice, paddy",2001,31158,1083,43720.04,24.76,medium
12523,India,"Rice, paddy",2001,31158,1083,43720.04,26.9,medium
12525,India,"Rice, paddy",2001,31158,1083,43720.04,25.92,medium
12526,India,Sorghum,2001,7715,1083,43720.04,25.76,medium
12527,India,Sorghum,2001,7715,1083,43720.04,27.2,medium
12528,India,Sorghum,2001,7715,1083,43720.04,26.02,medium
