,Index,Area,Item,Year,yield_value,avg_rainfall,pest_tonnes,avg_temp,year_range
15920,17348,Kazakhstan,Sorghum,2009,5000.0,250,8716.14,3.03,medium
15921,17349,Kazakhstan,Soybeans,2009,18002.0,250,8716.14,6.77,medium
15922,17350,Kazakhstan,Soybeans,2009,18002.0,250,8716.14,3.03,medium
15923,17351,Kazakhstan,Wheat,2009,11941.0,250,8716.14,6.77,medium
15924,17352,Kazakhstan,Wheat,2009,11941.0,250,8716.14,3.03,medium
15925,17353,Kazakhstan,Maize,2010,48331.0,250,6283.85,6.96,medium
15926,17354,Kazakhstan,Maize,2010,48331.0,250,6283.85,2.95,medium
15927,17355,Kazakhstan,Potatoes,2010,143194.0,250,6283.85,6.96,medium
15928,17356,Kazakhstan,Potatoes,2010,143194.0,250,6283.85,2.95,medium
15929,17357,Kazakhstan,"Rice, paddy",2010,39697.0,250,6283.85,6.96,medium
15930,17358,Kazakhstan,"Rice, paddy",2010,39697.0,250,6283.85,2.95,medium
15931,17359,Kazakhstan,Sorghum,2010,4500.0,250,6283.85,6.96,medium
15932,17360,Kazakhstan,Sorghum,2010,4500.0,250,6283.85,2.95,medium
15933,17361,Kazakhstan,Soybeans,2010,18489.0,250,6283.85,6.96,medium
15934,17362,Kazakhstan,Soybeans,2010,18489.0,250,6283.85,2.95,medium
15935,17363,Kazakhstan,Wheat,2010,7336.0,250,6283.85,6.96,medium
15936,17364,Kazakhstan,Wheat,2010,7336.0,250,6283.85,2.95,medium
15937,17365,Kazakhstan,Maize,2011,49864.0,250,10656.6,6.54,new
15938,17366,Kazakhstan,Maize,2011,49864.0,250,10656.6,2.67,new
15939,17367,Kazakhstan,Potatoes,2011,167176.0,250,10656.6,6.54,new
15940,17368,Kazakhstan,Potatoes,2011,167176.0,250,10656.6,2.67,new
15941,17369,Kazakhstan,"Rice, paddy",2011,37152.0,250,10656.6,6.54,new
15942,17370,Kazakhstan,"Rice, paddy",2011,37152.0,250,10656.6,2.67,new
15943,17371,Kazakhstan,Sorghum,2011,13000.0,250,10656.6,6.54,new
15944,17372,Kazakhstan,Sorghum,2011,13000.0,250,10656.6,2.67,new
15945,17373,Kazakhstan,Soybeans,2011,19001.0,250,10656.6,6.54,new
15946,17374,Kazakhstan,Soybeans,2011,19001.0,250,10656.6,2.67,new
15947,17375,Kazakhstan,Wheat,2011,16609.0,250,10656.6,6.54,new
15948,17376,Kazakhstan,Wheat,2011,16609.0,250,10656.6,2.67,new
15949,17377,Kazakhstan,Maize,2012,51877.0,250,8674.58,6.07,new
15950,17378,Kazakhstan,Maize,2012,51877.0,250,8674.58,2.5,new
15951,17379,Kazakhstan,Potatoes,2012,165927.0,250,8674.58,6.07,new
15952,17380,Kazakhstan,Potatoes,2012,165927.0,250,8674.58,2.5,new
15953,17381,Kazakhstan,"Rice, paddy",2012,37712.0,250,8674.58,6.07,new
15954,17382,Kazakhstan,"Rice, paddy",2012,37712.0,250,8674.58,2.5,new
15955,17383,Kazakhstan,Sorghum,2012,2750.0,250,8674.58,6.07,new
15956,17384,Kazakhstan,Sorghum,2012,2750.0,250,8674.58,2.5,new
15957,17385,Kazakhstan,Soybeans,2012,20128.0,250,8674.58,6.07,new
15958,17386,Kazakhstan,Soybeans,2012,20128.0,250,8674.58,2.5,new
15959,17387,Kazakhstan,Wheat,2012,7929.0,250,8674.58,6.07,new
15960,17388,Kazakhstan,Wheat,2012,7929.0,250,8674.58,2.5,new
15961,17389,Kazakhstan,Maize,2013,52779.0,250,8738.38,8.71,new
15962,17390,Kazakhstan,Maize,2013,52779.0,250,8738.38,5.49,new
15963,17391,Kazakhstan,Potatoes,2013,181522.0,250,8738.38,8.71,new
15964,17392,Kazakhstan,Potatoes,2013,181522.0,250,8738.38,5.49,new
15965,17393,Kazakhstan,"Rice, paddy",2013,38500.0,250,8738.38,8.71,new
15966,17394,Kazakhstan,"Rice, paddy",2013,38500.0,250,8738.38,5.49,new
15967,17395,Kazakhstan,Sorghum,2013,2258.0,250,8738.38,8.71,new
15968,17396,Kazakhstan,Sorghum,2013,2258.0,250,8738.38,5.49,new
15969,17397,Kazakhstan,Soybeans,2013,19727.0,250,8738.38,8.71,new
15970,17398,Kazakhstan,Soybeans,2013,19727.0,250,8738.38,5.49,new
15971,17399,Kazakhstan,Wheat,2013,10762.0,250,8738.38,8.71,new
15972,17400,Kazakhstan,Wheat,2013,10762.0,250,8738.38,5.49,new
15973,17401,Kenya,Cassava,1990,108498.0,630,3469.0,15.94,old
15974,17402,Kenya,Maize,1990,16591.0,630,3469.0,15.94,old
15975,17403,Kenya,Plantains and others,1990,125000.0,630,3469.0,15.94,old
15976,17404,Kenya,Potatoes,1990,88655.0,630,3469.0,15.94,old
15977,17405,Kenya,"Rice, paddy",1990,30984.0,630,3469.0,15.94,old
15978,17406,Kenya,Sorghum,1990,8473.0,630,3469.0,15.94,old
15979,17407,Kenya,Soybeans,1990,8000.0,630,3469.0,15.94,old
15980,17408,Kenya,Sweet potatoes,1990,99153.0,630,3469.0,15.94,old
15981,17409,Kenya,Wheat,1990,16551.0,630,3469.0,15.94,old
15982,17410,Kenya,Yams,1990,88356.0,630,3469.0,15.94,old
15983,17411,Kenya,Cassava,1991,100000.0,630,3469.0,16.26,old
15984,17412,Kenya,Maize,1991,18321.0,630,3469.0,16.26,old
15985,17413,Kenya,Plantains and others,1991,125000.0,630,3469.0,16.26,old
15986,17414,Kenya,Potatoes,1991,113356.0,630,3469.0,16.26,old
15987,17415,Kenya,"Rice, paddy",1991,38846.0,630,3469.0,16.26,old
15988,17416,Kenya,Sorghum,1991,9572.0,630,3469.0,16.26,old
15989,17417,Kenya,Soybeans,1991,8037.0,630,3469.0,16.26,old
15990,17418,Kenya,Sweet potatoes,1991,109373.0,630,3469.0,16.26,old
15991,17419,Kenya,Wheat,1991,18484.0,630,3469.0,16.26,old
15992,17420,Kenya,Yams,1991,80000.0,630,3469.0,16.26,old
15993,17421,Kenya,Cassava,1992,102462.0,630,3469.0,16.34,old
15994,17422,Kenya,Maize,1992,17271.0,630,3469.0,16.34,old
15995,17423,Kenya,Plantains and others,1992,125000.0,630,3469.0,16.34,old
15996,17424,Kenya,Potatoes,1992,92975.0,630,3469.0,16.34,old
15997,17425,Kenya,"Rice, paddy",1992,35362.0,630,3469.0,16.34,old
15998,17426,Kenya,Sorghum,1992,11216.0,630,3469.0,16.34,old
15999,17427,Kenya,Soybeans,1992,8059.0,630,3469.0,16.34,old
16000,17428,Kenya,Sweet potatoes,1992,67531.0,630,3469.0,16.34,old
16001,17429,Kenya,Wheat,1992,19359.0,630,3469.0,16.34,old
16002,17430,Kenya,Yams,1992,74707.0,630,3469.0,16.34,old
16003,17431,Kenya,Cassava,1993,102936.0,630,3469.0,16.36,old
16004,17432,Kenya,Maize,1993,15549.0,630,3469.0,16.36,old
16005,17433,Kenya,Plantains and others,1993,123529.0,630,3469.0,16.36,old
16006,17434,Kenya,Potatoes,1993,117490.0,630,3469.0,16.36,old
16007,17435,Kenya,"Rice, paddy",1993,41483.0,630,3469.0,16.36,old
16008,17436,Kenya,Sorghum,1993,7454.0,630,3469.0,16.36,old
16009,17437,Kenya,Soybeans,1993,8081.0,630,3469.0,16.36,old
16010,17438,Kenya,Sweet potatoes,1993,96271.0,630,3469.0,16.36,old
16011,17439,Kenya,Wheat,1993,13795.0,630,3469.0,16.36,old
16012,17440,Kenya,Yams,1993,67487.0,630,3469.0,16.36,old
16013,17441,Kenya,Cassava,1994,91297.0,630,3469.0,16.58,old
16014,17442,Kenya,Maize,1994,20400.0,630,3469.0,16.58,old
16015,17443,Kenya,Plantains and others,1994,125000.0,630,3469.0,16.58,old
16016,17444,Kenya,Potatoes,1994,97108.0,630,3469.0,16.58,old
16017,17445,Kenya,"Rice, paddy",1994,43559.0,630,3469.0,16.58,old
16018,17446,Kenya,Sorghum,1994,8640.0,630,3469.0,16.58,old
16019,17447,Kenya,Soybeans,1994,8104.0,630,3469.0,16.58,old
16020,17448,Kenya,Sweet potatoes,1994,104396.0,630,3469.0,16.58,old
16021,17449,Kenya,Wheat,1994,22164.0,630,3469.0,16.58,old
16022,17450,Kenya,Yams,1994,74000.0,630,3469.0,16.58,old
16023,17451,Kenya,Cassava,1995,95560.0,630,4607.0,16.52,old
16024,17452,Kenya,Maize,1995,18759.0,630,4607.0,16.52,old
16025,17453,Kenya,Plantains and others,1995,125000.0,630,4607.0,16.52,old
16026,17454,Kenya,Potatoes,1995,96575.0,630,4607.0,16.52,old
16027,17455,Kenya,"Rice, paddy",1995,40000.0,630,4607.0,16.52,old
16028,17456,Kenya,Sorghum,1995,5984.0,630,4607.0,16.52,old
16029,17457,Kenya,Soybeans,1995,8128.0,630,4607.0,16.52,old
16030,17458,Kenya,Sweet potatoes,1995,100712.0,630,4607.0,16.52,old
16031,17459,Kenya,Wheat,1995,21064.0,630,4607.0,16.52,old
16032,17460,Kenya,Yams,1995,69832.0,630,4607.0,16.52,old
16033,17461,Kenya,Cassava,1996,111344.0,630,6344.0,16.44,old
16034,17462,Kenya,Maize,1996,14506.0,630,6344.0,16.44,old
16035,17463,Kenya,Plantains and others,1996,123077.0,630,6344.0,16.44,old
16036,17464,Kenya,Potatoes,1996,75918.0,630,6344.0,16.44,old
16037,17465,Kenya,"Rice, paddy",1996,40000.0,630,6344.0,16.44,old
16038,17466,Kenya,Sorghum,1996,5954.0,630,6344.0,16.44,old
16039,17467,Kenya,Soybeans,1996,8153.0,630,6344.0,16.44,old
16040,17468,Kenya,Sweet potatoes,1996,79880.0,630,6344.0,16.44,old
16041,17469,Kenya,Wheat,1996,20112.0,630,6344.0,16.44,old
16042,17470,Kenya,Yams,1996,59748.0,630,6344.0,16.44,old
16043,17471,Kenya,Cassava,1997,94938.0,630,5172.0,16.77,old
16044,17472,Kenya,Maize,1997,14713.0,630,5172.0,16.77,old
16045,17473,Kenya,Plantains and others,1997,122727.0,630,5172.0,16.77,old
16046,17474,Kenya,Potatoes,1997,70425.0,630,5172.0,16.77,old
16047,17475,Kenya,"Rice, paddy",1997,39724.0,630,5172.0,16.77,old
16048,17476,Kenya,Sorghum,1997,7447.0,630,5172.0,16.77,old
16049,17477,Kenya,Soybeans,1997,8178.0,630,5172.0,16.77,old
16050,17478,Kenya,Sweet potatoes,1997,111359.0,630,5172.0,16.77,old
16051,17479,Kenya,Wheat,1997,16132.0,630,5172.0,16.77,old
16052,17480,Kenya,Yams,1997,57179.0,630,5172.0,16.77,old
16053,17481,Kenya,Cassava,1998,80569.0,630,4114.0,16.53,old
16054,17482,Kenya,Maize,1998,16697.0,630,4114.0,16.53,old
16055,17483,Kenya,Plantains and others,1998,126087.0,630,4114.0,16.53,old
16056,17484,Kenya,Potatoes,1998,75177.0,630,4114.0,16.53,old
16057,17485,Kenya,"Rice, paddy",1998,48419.0,630,4114.0,16.53,old
16058,17486,Kenya,Sorghum,1998,7528.0,630,4114.0,16.53,old
16059,17487,Kenya,Soybeans,1998,8204.0,630,4114.0,16.53,old
16060,17488,Kenya,Sweet potatoes,1998,80590.0,630,4114.0,16.53,old
16061,17489,Kenya,Wheat,1998,18951.0,630,4114.0,16.53,old
16062,17490,Kenya,Yams,1998,48926.0,630,4114.0,16.53,old
16063,17491,Kenya,Cassava,1999,102106.0,630,3056.0,16.7,old
16064,17492,Kenya,Maize,1999,14817.0,630,3056.0,16.7,old
16065,17493,Kenya,Plantains and others,1999,127273.0,630,3056.0,16.7,old
16066,17494,Kenya,Potatoes,1999,91410.0,630,3056.0,16.7,old
16067,17495,Kenya,"Rice, paddy",1999,39845.0,630,3056.0,16.7,old
16068,17496,Kenya,Sorghum,1999,7775.0,630,3056.0,16.7,old
16069,17497,Kenya,Soybeans,1999,8228.0,630,3056.0,16.7,old
16070,17498,Kenya,Sweet potatoes,1999,105824.0,630,3056.0,16.7,old
16071,17499,Kenya,Wheat,1999,16534.0,630,3056.0,16.7,old
16072,17500,Kenya,Yams,1999,92318.0,630,3056.0,16.7,old
16073,17501,Kenya,Cassava,2000,69454.0,630,1998.0,16.73,old
16074,17502,Kenya,Maize,2000,14400.0,630,1998.0,16.73,old
16075,17503,Kenya,Plantains and others,2000,128571.0,630,1998.0,16.73,old
16076,17504,Kenya,Potatoes,2000,61770.0,630,1998.0,16.73,old
16077,17505,Kenya,"Rice, paddy",2000,37710.0,630,1998.0,16.73,old
16078,17506,Kenya,Sorghum,2000,6656.0,630,1998.0,16.73,old
16079,17507,Kenya,Soybeans,2000,8603.0,630,1998.0,16.73,old
16080,17508,Kenya,Sweet potatoes,2000,88375.0,630,1998.0,16.73,old
16081,17509,Kenya,Wheat,2000,15492.0,630,1998.0,16.73,old
16082,17510,Kenya,Yams,2000,55641.0,630,1998.0,16.73,old
16083,17511,Kenya,Cassava,2001,77681.0,630,1578.0,16.1,medium
16084,17512,Kenya,Maize,2001,17012.0,630,1578.0,16.1,medium
16085,17513,Kenya,Plantains and others,2001,121739.0,630,1578.0,16.1,medium
16086,17514,Kenya,Potatoes,2001,91596.0,630,1578.0,16.1,medium
16087,17515,Kenya,"Rice, paddy",2001,34091.0,630,1578.0,16.1,medium
16088,17516,Kenya,Sorghum,2001,8569.0,630,1578.0,16.1,medium
16089,17517,Kenya,Soybeans,2001,8608.0,630,1578.0,16.1,medium
16090,17518,Kenya,Sweet potatoes,2001,90000.0,630,1578.0,16.1,medium
16091,17519,Kenya,Wheat,2001,19890.0,630,1578.0,16.1,medium
16092,17520,Kenya,Yams,2001,78980.0,630,1578.0,16.1,medium
16093,17521,Kenya,Cassava,2002,73441.0,630,1578.0,16.61,medium
16094,17522,Kenya,Maize,2002,15126.0,630,1578.0,16.61,medium
16095,17523,Kenya,Plantains and others,2002,121739.0,630,1578.0,16.61,medium
16096,17524,Kenya,Potatoes,2002,77113.0,630,1578.0,16.61,medium
16097,17525,Kenya,"Rice, paddy",2002,34615.0,630,1578.0,16.61,medium
16098,17526,Kenya,Sorghum,2002,8010.0,630,1578.0,16.61,medium
16099,17527,Kenya,Soybeans,2002,8611.0,630,1578.0,16.61,medium
16100,17528,Kenya,Sweet potatoes,2002,85000.0,630,1578.0,16.61,medium
16101,17529,Kenya,Wheat,2002,21217.0,630,1578.0,16.61,medium
16102,17530,Kenya,Yams,2002,54886.0,630,1578.0,16.61,medium
16103,17531,Kenya,Cassava,2004,111000.0,630,1578.0,16.92,medium
16104,17532,Kenya,Maize,2004,19293.0,630,1578.0,16.92,medium
16105,17533,Kenya,Plantains and others,2004,123810.0,630,1578.0,16.92,medium
16106,17534,Kenya,Potatoes,2004,84401.0,630,1578.0,16.92,medium
16107,17535,Kenya,"Rice, paddy",2004,37280.0,630,1578.0,16.92,medium
16108,17536,Kenya,Sorghum,2004,5644.0,630,1578.0,16.92,medium
16109,17537,Kenya,Soybeans,2004,8607.0,630,1578.0,16.92,medium
16110,17538,Kenya,Sweet potatoes,2004,94116.0,630,1578.0,16.92,medium
16111,17539,Kenya,Wheat,2004,24827.0,630,1578.0,16.92,medium
16112,17540,Kenya,Yams,2004,83525.0,630,1578.0,16.92,medium
16113,17541,Kenya,Cassava,2005,91009.0,630,1578.0,17.28,medium
16114,17542,Kenya,Maize,2005,16405.0,630,1578.0,17.28,medium
16115,17543,Kenya,Plantains and others,2005,123810.0,630,1578.0,17.28,medium
16116,17544,Kenya,Potatoes,2005,200000.0,630,1578.0,17.28,medium
16117,17545,Kenya,"Rice, paddy",2005,39321.0,630,1578.0,17.28,medium
16118,17546,Kenya,Sorghum,2005,12230.0,630,1578.0,17.28,medium
16119,17547,Kenya,Soybeans,2005,8591.0,630,1578.0,17.28,medium
16120,17548,Kenya,Sweet potatoes,2005,109577.0,630,1578.0,17.28,medium
16121,17549,Kenya,Wheat,2005,23131.0,630,1578.0,17.28,medium
16122,17550,Kenya,Yams,2005,86683.0,630,1578.0,17.28,medium
16123,17551,Kenya,Cassava,2006,95856.0,630,1578.0,16.92,medium
16124,17552,Kenya,Maize,2006,17197.0,630,1578.0,16.92,medium
16125,17553,Kenya,Plantains and others,2006,121739.0,630,1578.0,16.92,medium
16126,17554,Kenya,Potatoes,2006,200000.0,630,1578.0,16.92,medium
16127,17555,Kenya,"Rice, paddy",2006,28062.0,630,1578.0,16.92,medium
16128,17556,Kenya,Sorghum,2006,8006.0,630,1578.0,16.92,medium
16129,17557,Kenya,Soybeans,2006,8265.0,630,1578.0,16.92,medium
16130,17558,Kenya,Sweet potatoes,2006,96701.0,630,1578.0,16.92,medium
16131,17559,Kenya,Wheat,2006,21875.0,630,1578.0,16.92,medium
16132,17560,Kenya,Yams,2006,95024.0,630,1578.0,16.92,medium
16133,17561,Kenya,Cassava,2007,74185.0,630,1578.0,16.6,medium
16134,17562,Kenya,Maize,2007,18132.0,630,1578.0,16.6,medium
16135,17563,Kenya,Plantains and others,2007,123810.0,630,1578.0,16.6,medium
16136,17564,Kenya,Potatoes,2007,200000.0,630,1578.0,16.6,medium
16137,17565,Kenya,"Rice, paddy",2007,28715.0,630,1578.0,16.6,medium
16138,17566,Kenya,Sorghum,2007,9474.0,630,1578.0,16.6,medium
16139,17567,Kenya,Soybeans,2007,8400.0,630,1578.0,16.6,medium
16140,17568,Kenya,Sweet potatoes,2007,132796.0,630,1578.0,16.6,medium
16141,17569,Kenya,Wheat,2007,30940.0,630,1578.0,16.6,medium
16142,17570,Kenya,Yams,2007,74649.0,630,1578.0,16.6,medium
16143,17571,Kenya,Cassava,2008,137358.0,630,1578.0,16.66,medium
16144,17572,Kenya,Maize,2008,13925.0,630,1578.0,16.66,medium
16145,17573,Kenya,Plantains and others,2008,124000.0,630,1578.0,16.66,medium
16146,17574,Kenya,Potatoes,2008,214815.0,630,1578.0,16.66,medium
16147,17575,Kenya,"Rice, paddy",2008,13076.0,630,1578.0,16.66,medium
16148,17576,Kenya,Sorghum,2008,5221.0,630,1578.0,16.66,medium
16149,17577,Kenya,Soybeans,2008,8160.0,630,1578.0,16.66,medium
16150,17578,Kenya,Sweet potatoes,2008,142515.0,630,1578.0,16.66,medium
16151,17579,Kenya,Wheat,2008,25845.0,630,1578.0,16.66,medium
16152,17580,Kenya,Yams,2008,75874.0,630,1578.0,16.66,medium
16153,17581,Kenya,Cassava,2009,116431.0,630,1578.0,17.3,medium
16154,17582,Kenya,Maize,2009,12943.0,630,1578.0,17.3,medium
16155,17583,Kenya,Plantains and others,2009,123077.0,630,1578.0,17.3,medium
16156,17584,Kenya,Potatoes,2009,191199.0,630,1578.0,17.3,medium
16157,17585,Kenya,"Rice, paddy",2009,19333.0,630,1578.0,17.3,medium
16158,17586,Kenya,Sorghum,2009,5717.0,630,1578.0,17.3,medium
16159,17587,Kenya,Soybeans,2009,7153.0,630,1578.0,17.3,medium
16160,17588,Kenya,Sweet potatoes,2009,132895.0,630,1578.0,17.3,medium
16161,17589,Kenya,Wheat,2009,16665.0,630,1578.0,17.3,medium
16162,17590,Kenya,Yams,2009,45170.0,630,1578.0,17.3,medium
16163,17591,Kenya,Cassava,2010,52521.0,630,1578.0,16.82,medium
16164,17592,Kenya,Maize,2010,17251.0,630,1578.0,16.82,medium
16165,17593,Kenya,Plantains and others,2010,125000.0,630,1578.0,16.82,medium
16166,17594,Kenya,Potatoes,2010,224279.0,630,1578.0,16.82,medium
16167,17595,Kenya,"Rice, paddy",2010,42384.0,630,1578.0,16.82,medium
16168,17596,Kenya,Sorghum,2010,7267.0,630,1578.0,16.82,medium
16169,17597,Kenya,Soybeans,2010,9500.0,630,1578.0,16.82,medium
16170,17598,Kenya,Sweet potatoes,2010,99739.0,630,1578.0,16.82,medium
16171,17599,Kenya,Wheat,2010,31991.0,630,1578.0,16.82,medium
16172,17600,Kenya,Yams,2010,65645.0,630,1578.0,16.82,medium
16173,17601,Kenya,Cassava,2011,112309.0,630,1578.0,16.9,new
16174,17602,Kenya,Maize,2011,15840.0,630,1578.0,16.9,new
16175,17603,Kenya,Plantains and others,2011,124000.0,630,1578.0,16.9,new
16176,17604,Kenya,Potatoes,2011,191690.0,630,1578.0,16.9,new
16177,17605,Kenya,"Rice, paddy",2011,39676.0,630,1578.0,16.9,new
16178,17606,Kenya,Sorghum,2011,6291.0,630,1578.0,16.9,new
16179,17607,Kenya,Soybeans,2011,12578.0,630,1578.0,16.9,new
16180,17608,Kenya,Sweet potatoes,2011,122689.0,630,1578.0,16.9,new
16181,17609,Kenya,Wheat,2011,20415.0,630,1578.0,16.9,new
16182,17610,Kenya,Yams,2011,91154.0,630,1578.0,16.9,new
16183,17611,Kenya,Cassava,2012,127273.0,630,1578.0,16.84,new
16184,17612,Kenya,Maize,2012,17366.0,630,1578.0,16.84,new
16185,17613,Kenya,Plantains and others,2012,120000.0,630,1578.0,16.84,new
16186,17614,Kenya,Potatoes,2012,203389.0,630,1578.0,16.84,new
16187,17615,Kenya,"Rice, paddy",2012,46643.0,630,1578.0,16.84,new
16188,17616,Kenya,Sorghum,2012,7445.0,630,1578.0,16.84,new
16189,17617,Kenya,Soybeans,2012,14997.0,630,1578.0,16.84,new
16190,17618,Kenya,Sweet potatoes,2012,128346.0,630,1578.0,16.84,new
16191,17619,Kenya,Wheat,2012,29720.0,630,1578.0,16.84,new
16192,17620,Kenya,Yams,2012,116053.0,630,1578.0,16.84,new
16193,17621,Kenya,Cassava,2013,142470.0,630,1578.0,16.91,new
16194,17622,Kenya,Maize,2013,16922.0,630,1578.0,16.91,new
16195,17623,Kenya,Plantains and others,2013,119231.0,630,1578.0,16.91,new
16196,17624,Kenya,Potatoes,2013,144262.0,630,1578.0,16.91,new
16197,17625,Kenya,"Rice, paddy",2013,39955.0,630,1578.0,16.91,new
16198,17626,Kenya,Sorghum,2013,7550.0,630,1578.0,16.91,new
16199,17627,Kenya,Soybeans,2013,12231.0,630,1578.0,16.91,new
16200,17628,Kenya,Sweet potatoes,2013,124706.0,630,1578.0,16.91,new
16201,17629,Kenya,Wheat,2013,27602.0,630,1578.0,16.91,new
16202,17630,Kenya,Yams,2013,135962.0,630,1578.0,16.91,new
16203,17631,Latvia,Potatoes,1992,120475.0,641,1005.0,6.89,old
16204,17632,Latvia,Wheat,1992,25848.0,641,1005.0,6.89,old
16205,17633,Latvia,Potatoes,1993,145006.0,641,476.0,5.58,old
16206,17634,Latvia,Wheat,1993,20006.0,641,476.0,5.58,old
16207,17635,Latvia,Potatoes,1994,129963.0,641,294.0,5.87,old
16208,17636,Latvia,Wheat,1994,21078.0,641,294.0,5.87,old
16209,17637,Latvia,Potatoes,1995,114701.0,641,358.0,6.54,old
16210,17638,Latvia,Wheat,1995,22235.0,641,358.0,6.54,old
16211,17639,Latvia,Potatoes,1996,137471.0,641,361.0,4.9,old
16212,17640,Latvia,Wheat,1996,23961.0,641,361.0,4.9,old
16213,17641,Latvia,Potatoes,1997,135948.0,641,334.0,6.17,old
16214,17642,Latvia,Wheat,1997,25909.0,641,334.0,6.17,old
16215,17643,Latvia,Potatoes,1998,118044.0,641,369.0,5.95,old
16216,17644,Latvia,Wheat,1998,25533.0,641,369.0,5.95,old
16217,17645,Latvia,Potatoes,1999,158782.0,641,326.86,7.07,old
16218,17646,Latvia,Wheat,1999,24103.0,641,326.86,7.07,old
16219,17647,Latvia,Potatoes,2000,145634.0,641,284.72,7.47,old
16220,17648,Latvia,Wheat,2000,27034.0,641,284.72,7.47,old
16221,17649,Latvia,Potatoes,2001,111670.0,641,367.4,6.5,medium
16222,17650,Latvia,Wheat,2001,27080.0,641,367.4,6.5,medium
16223,17651,Latvia,Potatoes,2002,143358.0,641,335.31,6.83,medium
16224,17652,Latvia,Wheat,2002,33844.0,641,335.31,6.83,medium
16225,17653,Latvia,Potatoes,2004,128507.0,641,594.46,6.28,medium
16226,17654,Latvia,Wheat,2004,29423.0,641,594.46,6.28,medium
16227,17655,Latvia,Potatoes,2005,145942.0,641,723.54,6.3,medium
16228,17656,Latvia,Wheat,2005,36099.0,641,723.54,6.3,medium
16229,17657,Latvia,Potatoes,2006,122151.0,641,743.57,6.95,medium
16230,17658,Latvia,Wheat,2006,27815.0,641,743.57,6.95,medium
16231,17659,Latvia,Potatoes,2007,159330.0,641,1113.49,7.25,medium
16232,17660,Latvia,Wheat,2007,35944.0,641,1113.49,7.25,medium
16233,17661,Latvia,Potatoes,2008,178148.0,641,1033.0,7.67,medium
16234,17662,Latvia,Wheat,2008,38566.0,641,1033.0,7.67,medium
16235,17663,Latvia,Potatoes,2009,175133.0,641,881.2,6.51,medium
16236,17664,Latvia,Wheat,2009,36276.0,641,881.2,6.51,medium
16237,17665,Latvia,Potatoes,2010,160797.0,641,1027.5,5.67,medium
16238,17666,Latvia,Wheat,2010,32849.0,641,1027.5,5.67,medium
16239,17667,Latvia,Potatoes,2011,168013.0,641,1070.5,7.25,new
16240,17668,Latvia,Wheat,2011,30613.0,641,1070.5,7.25,new
16241,17669,Latvia,Potatoes,2012,191099.0,641,1396.96,5.96,new
16242,17670,Latvia,Wheat,2012,43695.0,641,1396.96,5.96,new
16243,17671,Latvia,Potatoes,2013,181648.0,641,1250.0,7.25,new
16244,17672,Latvia,Wheat,2013,38857.0,641,1250.0,7.25,new
16245,17673,Lebanon,Maize,1990,16910.0,661,1221.0,19.4,old
16246,17674,Lebanon,Potatoes,1990,180927.0,661,1221.0,19.4,old
16247,17675,Lebanon,Sorghum,1990,12500.0,661,1221.0,19.4,old
16248,17676,Lebanon,Wheat,1990,19704.0,661,1221.0,19.4,old
16249,17677,Lebanon,Maize,1991,17467.0,661,1221.0,19.31,old
16250,17678,Lebanon,Potatoes,1991,201527.0,661,1221.0,19.31,old
16251,17679,Lebanon,Sorghum,1991,13000.0,661,1221.0,19.31,old
16252,17680,Lebanon,Wheat,1991,22299.0,661,1221.0,19.31,old
16253,17681,Lebanon,Maize,1992,18715.0,661,1221.0,18.18,old
16254,17682,Lebanon,Potatoes,1992,210345.0,661,1221.0,18.18,old
16255,17683,Lebanon,Sorghum,1992,13988.0,661,1221.0,18.18,old
16256,17684,Lebanon,Wheat,1992,22807.0,661,1221.0,18.18,old
16257,17685,Lebanon,Maize,1993,18919.0,661,1221.0,19.14,old
16258,17686,Lebanon,Potatoes,1993,203846.0,661,1221.0,19.14,old
16259,17687,Lebanon,Sorghum,1993,14394.0,661,1221.0,19.14,old
16260,17688,Lebanon,Wheat,1993,22917.0,661,1221.0,19.14,old
16261,17689,Lebanon,Maize,1994,20288.0,661,1221.0,19.93,old
16262,17690,Lebanon,Potatoes,1994,39530.0,661,1221.0,19.93,old
16263,17691,Lebanon,Sorghum,1994,15068.0,661,1221.0,19.93,old
16264,17692,Lebanon,Wheat,1994,22244.0,661,1221.0,19.93,old
16265,17693,Lebanon,Maize,1995,23269.0,661,1221.0,19.35,old
16266,17694,Lebanon,Potatoes,1995,39530.0,661,1221.0,19.35,old
16267,17695,Lebanon,Sorghum,1995,15752.0,661,1221.0,19.35,old
16268,17696,Lebanon,Wheat,1995,24765.0,661,1221.0,19.35,old
16269,17697,Lebanon,Maize,1996,23461.0,661,1221.0,19.65,old
16270,17698,Lebanon,Potatoes,1996,39530.0,661,1221.0,19.65,old
16271,17699,Lebanon,Sorghum,1996,17170.0,661,1221.0,19.65,old
